test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_006205	XLOC_006205	KIAA0391	chr14:35591526-35743284	Normal	Disease	OK	13.8351	15.8147	0.19294	1.93915	0.00525	0.00709952	yes
XLOC_006206	XLOC_006206	PSMA6	chr14:35761573-35786682	Normal	Disease	OK	25.5695	33.7044	0.398515	3.95466	5e-05	7.96728e-05	yes
XLOC_006211	XLOC_006211	MIPOL1	chr14:37667117-38020464	Normal	Disease	OK	1.22899	2.32817	0.921725	5.67867	5e-05	7.96728e-05	yes
XLOC_006214	XLOC_006214	PNN	chr14:39644386-39652422	Normal	Disease	OK	22.8796	71.4035	1.64193	36.063	5e-05	7.96728e-05	yes
XLOC_006218	XLOC_006218	C14orf28	chr14:45366506-45376460	Normal	Disease	OK	2.49673	3.39597	0.443781	2.51508	0.00065	0.000958958	yes
XLOC_006220	XLOC_006220	PRPF39	chr14:45553301-45603732	Normal	Disease	OK	8.33896	15.0084	0.847834	8.95865	5e-05	7.96728e-05	yes
XLOC_006222	XLOC_006222	FANCM	chr14:45605135-45670093	Normal	Disease	OK	0.424152	0.659747	0.63733	2.43403	0.00105	0.00151794	yes
XLOC_006225	XLOC_006225	KLHDC1	chr14:50159822-50219870	Normal	Disease	OK	2.31322	5.21654	1.17319	6.70576	5e-05	7.96728e-05	yes
XLOC_006226	XLOC_006226	KLHDC2	chr14:50234786-50249856	Normal	Disease	OK	36.0849	45.2088	0.325209	5.30197	5e-05	7.96728e-05	yes
XLOC_006228	XLOC_006228	ATP5S	chr14:50779046-50792946	Normal	Disease	OK	6.87289	11.0968	0.691151	4.93728	5e-05	7.96728e-05	yes
XLOC_006235	XLOC_006235	C14orf166	chr14:52456227-52471420	Normal	Disease	OK	82.7952	205.31	1.31018	26.8502	5e-05	7.96728e-05	yes
XLOC_006238	XLOC_006238	GPR137C	chr14:53019865-53104431	Normal	Disease	OK	0.318048	0.953339	1.58374	4.19294	5e-05	7.96728e-05	yes
XLOC_006239	XLOC_006239	PSMC6	chr14:53173895-53194716	Normal	Disease	OK	2.18621	5.65959	1.37227	5.85989	5e-05	7.96728e-05	yes
XLOC_006240	XLOC_006240	STYX	chr14:53196882-53241705	Normal	Disease	OK	4.15142	4.67863	0.172481	1.54493	0.02765	0.0346204	yes
XLOC_006242	XLOC_006242	CGRRF1	chr14:54976586-55005334	Normal	Disease	OK	10.4987	12.2913	0.227423	1.6332	0.0207	0.0262986	yes
XLOC_006244	XLOC_006244	SOCS4	chr14:55493843-55516206	Normal	Disease	OK	2.50214	3.184	0.347677	3.0023	5e-05	7.96728e-05	yes
XLOC_006248	XLOC_006248	KTN1	chr14:56046924-56151302	Normal	Disease	OK	33.4901	117.133	1.80634	49.9886	5e-05	7.96728e-05	yes
XLOC_006251	XLOC_006251	C14orf101	chr14:57046510-57116232	Normal	Disease	OK	5.24305	6.18833	0.239144	2.31843	0.001	0.00144895	yes
XLOC_006253	XLOC_006253	MUDENG	chr14:57669193-57756797	Normal	Disease	OK	9.46014	11.183	0.241372	2.46574	0.0004	0.000600295	yes
XLOC_006256	XLOC_006256	PSMA3	chr14:58711522-58764855	Normal	Disease	OK	26.5379	60.3345	1.18493	12.7332	5e-05	7.96728e-05	yes
XLOC_006257	XLOC_006257	ARID4A	chr14:58765221-58840451	Normal	Disease	OK	7.50871	28.4152	1.92003	29.8631	5e-05	7.96728e-05	yes
XLOC_006261	XLOC_006261	DAAM1	chr14:59655398-59836471	Normal	Disease	OK	8.96857	14.7595	0.718692	9.7532	5e-05	7.96728e-05	yes
XLOC_006262	XLOC_006262	JKAMP	chr14:59951160-60043549	Normal	Disease	OK	14.0213	17.6543	0.332405	3.89073	5e-05	7.96728e-05	yes
XLOC_006264	XLOC_006264	PPM1A	chr14:60712469-60765805	Normal	Disease	OK	14.6973	16.5732	0.173304	3.25218	5e-05	7.96728e-05	yes
XLOC_006266	XLOC_006266	MNAT1	chr14:61201458-61435398	Normal	Disease	OK	11.2203	18.5163	0.722689	5.86639	5e-05	7.96728e-05	yes
XLOC_006267	XLOC_006267	SLC38A6	chr14:61447831-61550451	Normal	Disease	OK	3.32972	8.44099	1.34201	7.10139	5e-05	7.96728e-05	yes
XLOC_006271	XLOC_006271	SNAPC1	chr14:62229074-62263146	Normal	Disease	OK	3.88551	6.84114	0.816133	5.77205	5e-05	7.96728e-05	yes
XLOC_006274	XLOC_006274	RHOJ	chr14:63671101-63760230	Normal	Disease	OK	8.42868	9.40566	0.158222	1.75385	0.0132	0.0171284	yes
XLOC_006275	XLOC_006275	SYNE2	chr14:64319682-64693167	Normal	Disease	OK	22.189	23.8047	0.101405	1.55359	0.02295	0.029024	yes
XLOC_006277	XLOC_006277	AKAP5	chr14:64932216-64941221	Normal	Disease	OK	0.309126	0.691126	1.16075	3.81054	5e-05	7.96728e-05	yes
XLOC_006278	XLOC_006278	ZBTB1	chr14:64971291-65000408	Normal	Disease	OK	9.97541	11.4785	0.202492	2.49741	0.00025	0.000379973	yes
XLOC_006291	XLOC_006291	PLEKHH1	chr14:68000007-68067017	Normal	Disease	OK	15.1434	26.8429	0.825854	16.6967	5e-05	7.96728e-05	yes
XLOC_006292	XLOC_006292	ARG2	chr14:68086578-68141602	Normal	Disease	OK	150.334	220.525	0.552775	15.9619	5e-05	7.96728e-05	yes
XLOC_006293	XLOC_006293	RDH12	chr14:68168602-68201168	Normal	Disease	OK	0.534855	2.48605	2.21664	5.41235	5e-05	7.96728e-05	yes
XLOC_006300	XLOC_006300	SRSF5	chr14:70232999-70238722	Normal	Disease	OK	136.186	313.574	1.20323	33.0222	5e-05	7.96728e-05	yes
XLOC_006306	XLOC_006306	LOC145474	chr14:71954577-71956420	Normal	Disease	OK	0.109227	2.53859	4.53863	4.64504	0.0018	0.00254758	yes
XLOC_006310	XLOC_006310	RBM25	chr14:73525220-73588076	Normal	Disease	OK	35.619	202.048	2.50398	80.1004	5e-05	7.96728e-05	yes
XLOC_006312	XLOC_006312	PAPLN	chr14:73704204-73741347	Normal	Disease	OK	3.3288	5.07916	0.609588	5.85276	5e-05	7.96728e-05	yes
XLOC_006318	XLOC_006318	DNAL1	chr14:74111577-74170431	Normal	Disease	OK	2.70777	3.88093	0.519299	5.29716	5e-05	7.96728e-05	yes
XLOC_006321	XLOC_006321	ZNF410	chr14:74353317-74398991	Normal	Disease	OK	20.4093	24.6916	0.274794	3.9551	5e-05	7.96728e-05	yes
XLOC_006323	XLOC_006323	C14orf45	chr14:74486058-74551196	Normal	Disease	OK	2.32472	4.52717	0.961552	5.7461	5e-05	7.96728e-05	yes
XLOC_006324	XLOC_006324	LIN52	chr14:74551655-74667117	Normal	Disease	OK	8.36423	10.904	0.382552	2.99377	0.00015	0.000231891	yes
XLOC_006333	XLOC_006333	FOS	chr14:75745480-75748937	Normal	Disease	OK	377.076	483.518	0.358715	20.7357	5e-05	7.96728e-05	yes
XLOC_006335	XLOC_006335	JDP2	chr14:75894508-75939404	Normal	Disease	OK	7.15721	8.2439	0.203929	2.14078	0.00165	0.00234311	yes
XLOC_006339	XLOC_006339	IFT43	chr14:76452095-76550416	Normal	Disease	OK	20.5952	30.0842	0.546697	4.32956	5e-05	7.96728e-05	yes
XLOC_006342	XLOC_006342	VASH1	chr14:77228234-77249363	Normal	Disease	OK	6.85957	8.15844	0.250176	3.32592	5e-05	7.96728e-05	yes
XLOC_006347	XLOC_006347	GSTZ1	chr14:77787229-77797940	Normal	Disease	OK	22.6775	33.9891	0.583812	6.4219	5e-05	7.96728e-05	yes
XLOC_006350	XLOC_006350	SLIRP	chr14:78174424-78183941	Normal	Disease	OK	101.022	281.303	1.47746	16.7652	5e-05	7.96728e-05	yes
XLOC_006352	XLOC_006352	ADCK1	chr14:78266425-78400297	Normal	Disease	OK	4.12691	11.9342	1.53197	10.6194	5e-05	7.96728e-05	yes
XLOC_006353	XLOC_006353	NRXN3	chr14:78870092-80330760	Normal	Disease	OK	4.1206	4.888	0.24639	2.20672	0.0018	0.00254758	yes
XLOC_006355	XLOC_006355	TSHR	chr14:81421868-81612646	Normal	Disease	OK	0.340107	0.930835	1.45253	2.2095	0.0023	0.00321789	yes
XLOC_006359	XLOC_006359	LOC283587	chr14:88490893-88553688	Normal	Disease	OK	1.11976	4.77919	2.09358	4.5182	5e-05	7.96728e-05	yes
XLOC_006360	XLOC_006360	SPATA7	chr14:88851987-88904804	Normal	Disease	OK	4.70601	10.3473	1.13668	7.72964	5e-05	7.96728e-05	yes
XLOC_006361	XLOC_006361	ZC3H14	chr14:89029252-89079853	Normal	Disease	OK	17.1405	27.7873	0.697021	12.1605	5e-05	7.96728e-05	yes
XLOC_006363	XLOC_006363	LOC400236	chr14:89622515-90085494	Normal	Disease	OK	2.99229	6.49474	1.11802	4.25376	5e-05	7.96728e-05	yes
XLOC_006367	XLOC_006367	PSMC1	chr14:90722893-90738966	Normal	Disease	OK	2.94026	8.90748	1.59907	7.95484	5e-05	7.96728e-05	yes
XLOC_006385	XLOC_006385	IFI27L1	chr14:94547638-94569060	Normal	Disease	OK	4.01348	9.65598	1.26657	4.17551	5e-05	7.96728e-05	yes
XLOC_006386	XLOC_006386	IFI27	chr14:94577078-94583033	Normal	Disease	OK	32.0959	41.197	0.360147	2.92464	5e-05	7.96728e-05	yes
XLOC_006392	XLOC_006392	DICER1-AS1	chr14:95624024-95646270	Normal	Disease	OK	2.70648	9.01793	1.73638	5.63159	5e-05	7.96728e-05	yes
XLOC_006393	XLOC_006393	GLRX5	chr14:96001322-96011055	Normal	Disease	OK	45.2466	62.405	0.463854	6.71659	5e-05	7.96728e-05	yes
XLOC_006400	XLOC_006400	C14orf129	chr14:96846021-96853563	Normal	Disease	OK	9.67182	13.856	0.51865	4.84572	5e-05	7.96728e-05	yes
XLOC_006402	XLOC_006402	PAPOLA	chr14:96968712-97033453	Normal	Disease	OK	33.2225	38.1315	0.198825	4.50809	5e-05	7.96728e-05	yes
XLOC_006403	XLOC_006403	VRK1	chr14:97263683-97347951	Normal	Disease	OK	2.59457	3.46628	0.417891	1.7738	0.0138	0.0178811	yes
XLOC_006407	XLOC_006407	CYP46A1	chr14:100150754-100193638	Normal	Disease	OK	0.717966	2.30373	1.68199	4.83073	5e-05	7.96728e-05	yes
XLOC_006409	XLOC_006409	EVL	chr14:100531750-100610573	Normal	Disease	OK	41.0395	85.0489	1.05128	20.41	5e-05	7.96728e-05	yes
XLOC_006417	XLOC_006417	MEG3	chr14:101292444-101327360	Normal	Disease	OK	5.89411	36.5788	2.63366	20.0731	5e-05	7.96728e-05	yes
XLOC_006427	XLOC_006427	MEG8	chr14:101361106-101373305	Normal	Disease	OK	0	0.724106	inf	-nan	0.00105	0.00151794	yes
XLOC_006512	XLOC_006512	ZNF839	chr14:102786095-102809044	Normal	Disease	OK	5.47748	7.21461	0.397407	3.54139	5e-05	7.96728e-05	yes
XLOC_006518	XLOC_006518	EXOC3L4	chr14:103566480-103576894	Normal	Disease	OK	0.643178	1.25535	0.964803	2.76698	0.00035	0.000526919	yes
XLOC_006520	XLOC_006520	EIF5	chr14:103800492-103811361	Normal	Disease	OK	24.7921	41.6552	0.748619	17.5263	5e-05	7.96728e-05	yes
XLOC_006522	XLOC_006522	MARK3	chr14:103851700-103970166	Normal	Disease	OK	20.2552	25.0475	0.306376	5.1344	5e-05	7.96728e-05	yes
XLOC_006523	XLOC_006523	TRMT61A	chr14:103995508-104003410	Normal	Disease	OK	7.3513	10.1765	0.469173	4.83146	5e-05	7.96728e-05	yes
XLOC_006524	XLOC_006524	APOPT1	chr14:104029298-104057236	Normal	Disease	OK	20.2982	23.7098	0.224133	2.16511	0.0024	0.00335226	yes
XLOC_006540	XLOC_006540	C14orf79	chr14:105452615-105461855	Normal	Disease	OK	5.17817	10.1827	0.975606	6.7524	5e-05	7.96728e-05	yes
XLOC_006542	XLOC_006542	PACS2	chr14:105675622-105864484	Normal	Disease	OK	10.5521	14.0899	0.417136	7.01174	5e-05	7.96728e-05	yes
XLOC_006544	XLOC_006544	MTA1	chr14:105886185-105937057	Normal	Disease	OK	26.9642	30.73	0.188604	3.18006	5e-05	7.96728e-05	yes
XLOC_006546	XLOC_006546	CRIP1	chr14:105953256-105955124	Normal	Disease	OK	67.3941	124.077	0.880541	8.9784	5e-05	7.96728e-05	yes
XLOC_006547	XLOC_006547	C14orf80	chr14:105956191-105965585	Normal	Disease	OK	1.72433	4.29601	1.31696	4.87442	5e-05	7.96728e-05	yes
XLOC_006553	XLOC_006553	POTEM	chr14:19983953-20020272	Normal	Disease	OK	3.12474	43.7516	3.80752	47.137	5e-05	7.96728e-05	yes
XLOC_006558	XLOC_006558	CCNB1IP1	chr14:20779528-20801457	Normal	Disease	OK	26.0238	28.7602	0.144242	1.64305	0.0166	0.0213171	yes
XLOC_006563	XLOC_006563	OSGEP	chr14:20915206-20923267	Normal	Disease	OK	11.883	17.5928	0.566093	5.15883	5e-05	7.96728e-05	yes
XLOC_006573	XLOC_006573	LOC283624	chr14:21668237-21675059	Normal	Disease	OK	3.15905	6.09293	0.947647	6.7392	5e-05	7.96728e-05	yes
XLOC_006579	XLOC_006579	RAB2B	chr14:21927178-21945132	Normal	Disease	OK	18.4785	23.9864	0.376368	5.56349	5e-05	7.96728e-05	yes
XLOC_006584	XLOC_006584	DAD1	chr14:23033806-23058143	Normal	Disease	OK	243.651	369.45	0.600564	14.9442	5e-05	7.96728e-05	yes
XLOC_006591	XLOC_006591	PSMB5	chr14:23495059-23504429	Normal	Disease	OK	70.9283	77.2437	0.123056	2.06765	0.00215	0.00301939	yes
XLOC_006592	XLOC_006592	CDH24	chr14:23516269-23526747	Normal	Disease	OK	1.80956	3.39434	0.90749	5.06121	5e-05	7.96728e-05	yes
XLOC_006593	XLOC_006593	ACIN1	chr14:23527773-23569665	Normal	Disease	OK	44.3544	83.7351	0.916756	21.9631	5e-05	7.96728e-05	yes
XLOC_006597	XLOC_006597	PPP1R3E	chr14:23765111-23772057	Normal	Disease	OK	3.27609	7.30574	1.15706	10.1961	5e-05	7.96728e-05	yes
XLOC_006604	XLOC_006604	ZFHX2	chr14:23980968-24048009	Normal	Disease	OK	0.856108	2.37021	1.46915	9.86206	5e-05	7.96728e-05	yes
XLOC_006605	XLOC_006605	AP1G2	chr14:23980968-24048009	Normal	Disease	OK	12.9206	22.7562	0.81659	16.1394	5e-05	7.96728e-05	yes
XLOC_006609	XLOC_006609	FAM158A	chr14:24605377-24610797	Normal	Disease	OK	10.2942	24.096	1.22697	7.51376	5e-05	7.96728e-05	yes
XLOC_006610	XLOC_006610	PSME2	chr14:24612573-24615855	Normal	Disease	OK	60.0225	85.1242	0.504066	6.8225	5e-05	7.96728e-05	yes
XLOC_006613	XLOC_006613	CHMP4A	chr14:24678786-24683036	Normal	Disease	OK	36.0978	41.8693	0.213983	2.90875	0.0001	0.000156483	yes
XLOC_006614	XLOC_006614	MDP1,NEDD8,NEDD8-MDP1	chr14:24683142-24701576	Normal	Disease	OK	237.87	343.114	0.528517	10.9181	5e-05	7.96728e-05	yes
XLOC_006617	XLOC_006617	RABGGTA	chr14:24734743-24740833	Normal	Disease	OK	12.8539	14.6965	0.193261	1.91625	0.00585	0.0078697	yes
XLOC_006620	XLOC_006620	ADCY4	chr14:24787554-24804277	Normal	Disease	OK	3.35123	4.44173	0.40643	2.87963	5e-05	7.96728e-05	yes
XLOC_006622	XLOC_006622	CBLN3	chr14:24895739-24898731	Normal	Disease	OK	1.63602	2.71463	0.730567	3.08188	0.00015	0.000231891	yes
XLOC_006623	XLOC_006623	SDR39U1	chr14:24899140-24912007	Normal	Disease	OK	26.7234	58.1239	1.12103	12.3506	5e-05	7.96728e-05	yes
XLOC_006626	XLOC_006626	GZMH	chr14:25075692-25078864	Normal	Disease	OK	2.01822	3.04474	0.593237	1.58	0.031	0.038593	yes
XLOC_006629	XLOC_006629	NOVA1	chr14:26915088-27066960	Normal	Disease	OK	5.61425	16.834	1.58421	10.503	5e-05	7.96728e-05	yes
XLOC_006631	XLOC_006631	PRKD1	chr14:29896116-30396899	Normal	Disease	OK	11.9208	13.7019	0.200906	2.60665	0.0002	0.000306269	yes
XLOC_006644	XLOC_006644	CFL2	chr14:35179587-35184029	Normal	Disease	OK	21.4117	23.5383	0.136611	2.1225	0.00135	0.00193094	yes
XLOC_006645	XLOC_006645	BAZ1A	chr14:35221936-35344853	Normal	Disease	OK	12.8267	40.766	1.66822	34.1685	5e-05	7.96728e-05	yes
XLOC_006646	XLOC_006646	PPP2R3C	chr14:35554677-35591519	Normal	Disease	OK	6.15007	13.6739	1.15275	8.64881	5e-05	7.96728e-05	yes
XLOC_006648	XLOC_006648	RALGAPA1	chr14:36007557-36278432	Normal	Disease	OK	3.11603	6.07751	0.96377	10.6173	5e-05	7.96728e-05	yes
XLOC_006653	XLOC_006653	SLC25A21	chr14:37147125-37642998	Normal	Disease	OK	1.9417	2.8403	0.548724	3.15366	5e-05	7.96728e-05	yes
XLOC_006659	XLOC_006659	TRAPPC6B	chr14:39617014-39639634	Normal	Disease	OK	7.6115	9.43186	0.309361	3.16219	5e-05	7.96728e-05	yes
XLOC_006661	XLOC_006661	FBXO33	chr14:39865576-39901704	Normal	Disease	OK	7.98536	13.132	0.717662	10.159	5e-05	7.96728e-05	yes
XLOC_006664	XLOC_006664	FKBP3	chr14:45553301-45603732	Normal	Disease	OK	36.1044	86.524	1.26093	18.6515	5e-05	7.96728e-05	yes
XLOC_006665	XLOC_006665	MIS18BP1	chr14:45672392-45722605	Normal	Disease	OK	1.97304	4.43226	1.16762	8.35881	5e-05	7.96728e-05	yes
XLOC_006670	XLOC_006670	RPS29	chr14:50044041-50053094	Normal	Disease	OK	2350.52	3398.12	0.531753	15.2905	5e-05	7.96728e-05	yes
XLOC_006671	XLOC_006671	RPL36AL	chr14:50085406-50087349	Normal	Disease	OK	291.03	834.017	1.51891	37.1467	5e-05	7.96728e-05	yes
XLOC_006674	XLOC_006674	NEMF	chr14:50250531-50319539	Normal	Disease	OK	11.7735	55.6063	2.23971	39.6097	5e-05	7.96728e-05	yes
XLOC_006677	XLOC_006677	METTL21D	chr14:50575349-50583297	Normal	Disease	OK	2.97291	5.74536	0.950523	4.71713	5e-05	7.96728e-05	yes
XLOC_006679	XLOC_006679	L2HGDH	chr14:50709151-50778947	Normal	Disease	OK	1.5638	2.92251	0.902152	6.32655	5e-05	7.96728e-05	yes
XLOC_006681	XLOC_006681	MAP4K5	chr14:50885210-50999376	Normal	Disease	OK	10.8725	12.619	0.214907	2.94189	5e-05	7.96728e-05	yes
XLOC_006682	XLOC_006682	SAV1	chr14:51100359-51135023	Normal	Disease	OK	29.7596	32.3879	0.122101	2.32478	0.0009	0.00130991	yes
XLOC_006686	XLOC_006686	FRMD6-AS1	chr14:51955854-52197444	Normal	Disease	OK	0.487861	1.43523	1.55674	3.77171	5e-05	7.96728e-05	yes
XLOC_006688	XLOC_006688	TXNDC16	chr14:52897307-53019301	Normal	Disease	OK	10.2068	12.5572	0.29898	4.12907	5e-05	7.96728e-05	yes
XLOC_006692	XLOC_006692	DDHD1	chr14:53503457-53620046	Normal	Disease	OK	1.3186	2.6497	1.00682	9.50233	5e-05	7.96728e-05	yes
XLOC_006693	XLOC_006693	BMP4	chr14:54416454-54423554	Normal	Disease	OK	18.7721	24.1009	0.360494	4.20674	5e-05	7.96728e-05	yes
XLOC_006695	XLOC_006695	GMFB	chr14:54941208-54955744	Normal	Disease	OK	4.54135	5.12797	0.175267	1.53922	0.0322	0.0400118	yes
XLOC_006705	XLOC_006705	EXOC5	chr14:57669193-57756797	Normal	Disease	OK	3.15619	4.09443	0.37548	4.02441	5e-05	7.96728e-05	yes
XLOC_006709	XLOC_006709	FLJ31306	chr14:58711522-58764855	Normal	Disease	OK	13.0876	55.2174	2.07692	28.9989	5e-05	7.96728e-05	yes
XLOC_006710	XLOC_006710	TIMM9	chr14:58862643-59015549	Normal	Disease	OK	22.4424	32.7742	0.546336	5.27124	5e-05	7.96728e-05	yes
XLOC_006714	XLOC_006714	RTN1	chr14:60062693-60337557	Normal	Disease	OK	15.168	24.6896	0.702875	8.75815	5e-05	7.96728e-05	yes
XLOC_006716	XLOC_006716	C14orf39	chr14:60902673-60952764	Normal	Disease	OK	0.228379	0.874264	1.93664	3.66729	5e-05	7.96728e-05	yes
XLOC_006717	XLOC_006717	SIX1	chr14:61111416-61116155	Normal	Disease	OK	24.9431	36.0937	0.533108	9.26091	5e-05	7.96728e-05	yes
XLOC_006720	XLOC_006720	TMEM30B	chr14:61744088-61748530	Normal	Disease	OK	29.9232	32.4805	0.118311	2.76467	5e-05	7.96728e-05	yes
XLOC_006725	XLOC_006725	WDR89	chr14:64063756-64108591	Normal	Disease	OK	2.56956	6.7522	1.39383	9.16759	5e-05	7.96728e-05	yes
XLOC_006736	XLOC_006736	ATP6V1D	chr14:67804580-67826720	Normal	Disease	OK	22.8463	42.0558	0.880342	12.305	5e-05	7.96728e-05	yes
XLOC_006739	XLOC_006739	PIGH	chr14:68000007-68067017	Normal	Disease	OK	24.8095	47.9677	0.951171	11.6906	5e-05	7.96728e-05	yes
XLOC_006741	XLOC_006741	RDH11	chr14:68143518-68162510	Normal	Disease	OK	652.827	2284.14	1.80688	87.384	5e-05	7.96728e-05	yes
XLOC_006743	XLOC_006743	ZFP36L1	chr14:69254371-69262960	Normal	Disease	OK	268.978	407.68	0.599951	24.7433	5e-05	7.96728e-05	yes
XLOC_006745	XLOC_006745	DCAF5	chr14:69517636-69619914	Normal	Disease	OK	20.8477	24.1862	0.214299	4.95587	5e-05	7.96728e-05	yes
XLOC_006746	XLOC_006746	ERH	chr14:69846839-69865021	Normal	Disease	OK	138.477	154.904	0.161729	3.10928	5e-05	7.96728e-05	yes
XLOC_006752	XLOC_006752	COX16,SYNJ2BP,SYNJ2BP-COX16	chr14:70791797-70883807	Normal	Disease	OK	32.2678	62.8377	0.961535	17.1793	5e-05	7.96728e-05	yes
XLOC_006756	XLOC_006756	MAP3K9	chr14:71194853-71275888	Normal	Disease	OK	1.47246	3.12042	1.08351	7.2158	5e-05	7.96728e-05	yes
XLOC_006766	XLOC_006766	ABCD4	chr14:74751979-74769767	Normal	Disease	OK	7.11108	8.28297	0.220078	2.07391	0.00295	0.00408715	yes
XLOC_006767	XLOC_006767	SYNDIG1L	chr14:74872595-74892805	Normal	Disease	OK	0.261778	0.930621	1.82985	3.67474	0.00025	0.000379973	yes
XLOC_006772	XLOC_006772	RPS6KL1	chr14:75370656-75389145	Normal	Disease	OK	0.452118	0.644575	0.511649	1.68236	0.02115	0.0268434	yes
XLOC_006774	XLOC_006774	MLH3	chr14:75480466-75518235	Normal	Disease	OK	2.80087	4.13652	0.562543	5.69184	5e-05	7.96728e-05	yes
XLOC_006784	XLOC_006784	POMT2	chr14:77741298-77787225	Normal	Disease	OK	4.84991	5.49374	0.179831	1.78817	0.01075	0.0140642	yes
XLOC_006791	XLOC_006791	SNW1	chr14:78183943-78236085	Normal	Disease	OK	32.35	37.264	0.204018	3.19358	5e-05	7.96728e-05	yes
XLOC_006801	XLOC_006801	EML5	chr14:89081173-89259096	Normal	Disease	OK	1.71859	3.26768	0.927035	7.42588	5e-05	7.96728e-05	yes
XLOC_006802	XLOC_006802	FOXN3	chr14:89622515-90085494	Normal	Disease	OK	24.5797	25.7581	0.0675594	1.70091	0.00745	0.00990669	yes
XLOC_006803	XLOC_006803	EFCAB11	chr14:90263468-90421089	Normal	Disease	OK	2.12622	3.5465	0.738106	1.73322	0.01815	0.0231981	yes
XLOC_006804	XLOC_006804	C14orf102	chr14:90744397-90798481	Normal	Disease	OK	5.71998	10.5252	0.879762	9.45723	5e-05	7.96728e-05	yes
XLOC_006805	XLOC_006805	TTC7B	chr14:91006931-91282761	Normal	Disease	OK	10.3443	12.7622	0.303034	3.71009	5e-05	7.96728e-05	yes
XLOC_006810	XLOC_006810	CATSPERB	chr14:92047117-92198413	Normal	Disease	OK	0.198608	1.18567	2.5777	5.56406	5e-05	7.96728e-05	yes
XLOC_006813	XLOC_006813	TRIP11	chr14:92434242-92506403	Normal	Disease	OK	4.53473	9.04534	0.996157	13.8678	5e-05	7.96728e-05	yes
XLOC_006814	XLOC_006814	ATXN3	chr14:92524895-92572965	Normal	Disease	OK	3.95937	5.96021	0.590092	6.36599	5e-05	7.96728e-05	yes
XLOC_006815	XLOC_006815	NDUFB1	chr14:92582467-92588153	Normal	Disease	OK	101.978	151.098	0.567223	6.11011	5e-05	7.96728e-05	yes
XLOC_006819	XLOC_006819	C14orf142	chr14:93669236-93695561	Normal	Disease	OK	7.76184	13.2832	0.775135	4.82719	5e-05	7.96728e-05	yes
XLOC_006825	XLOC_006825	IFI27L2	chr14:94594117-94595957	Normal	Disease	OK	31.3282	40.2134	0.360217	2.28462	0.0014	0.00199871	yes
XLOC_006832	XLOC_006832	GSC	chr14:95234559-95236499	Normal	Disease	OK	1.08162	2.92185	1.43369	3.62342	5e-05	7.96728e-05	yes
XLOC_006833	XLOC_006833	DICER1	chr14:95552564-95623759	Normal	Disease	OK	10.5792	12.7113	0.264884	5.37463	5e-05	7.96728e-05	yes
XLOC_006836	XLOC_006836	LINC00341	chr14:95873603-95876427	Normal	Disease	OK	1.21849	1.82195	0.580396	2.27689	0.00185	0.0026147	yes
XLOC_006838	XLOC_006838	SNHG10	chr14:95999248-96001209	Normal	Disease	OK	3.13372	5.27182	0.750422	3.29624	5e-05	7.96728e-05	yes
XLOC_006846	XLOC_006846	DEGS2	chr14:100612752-100626012	Normal	Disease	OK	5.45344	10.2928	0.916393	5.4521	5e-05	7.96728e-05	yes
XLOC_006847	XLOC_006847	SLC25A29	chr14:100757452-100772860	Normal	Disease	OK	22.6319	39.5468	0.8052	12.8802	5e-05	7.96728e-05	yes
XLOC_006851	XLOC_006851	DIO3OS	chr14:102018559-102022013	Normal	Disease	OK	0.221694	0.827221	1.8997	4.04282	5e-05	7.96728e-05	yes
XLOC_006853	XLOC_006853	HSP90AA1	chr14:102547074-102606086	Normal	Disease	OK	169.212	598.251	1.82192	67.9154	5e-05	7.96728e-05	yes
XLOC_006854	XLOC_006854	MOK	chr14:102695177-102771531	Normal	Disease	OK	4.01252	6.78938	0.75877	4.54679	5e-05	7.96728e-05	yes
XLOC_006859	XLOC_006859	CKB	chr14:103985994-103989196	Normal	Disease	OK	332.195	344.044	0.0505616	2.09698	0.0038	0.00521175	yes
XLOC_006863	XLOC_006863	C14orf2	chr14:104378624-104387903	Normal	Disease	OK	123.259	232.715	0.91687	15.129	5e-05	7.96728e-05	yes
XLOC_006872	XLOC_006872	NUDT14	chr14:105639275-105647660	Normal	Disease	OK	22.4748	32.9947	0.553927	4.75188	5e-05	7.96728e-05	yes
XLOC_006873	XLOC_006873	BRF1	chr14:105675622-105864484	Normal	Disease	OK	9.77374	14.1232	0.531082	6.07221	5e-05	7.96728e-05	yes
XLOC_006880	XLOC_006880	OR4N4	chr15:22382472-22383815	Normal	Disease	OK	0.117246	0.714328	2.60705	2.05603	0.037	0.0455861	yes
XLOC_006881	XLOC_006881	OR4N3P	chr15:22413461-22414395	Normal	Disease	OK	0	1.70839	inf	-nan	5e-05	7.96728e-05	yes
XLOC_006887	XLOC_006887	HERC2P7	chr15:23390721-23393943	Normal	Disease	OK	0.143358	0.809249	2.49696	2.9829	0.01335	0.0173186	yes
XLOC_006894	XLOC_006894	PAR-SN	chr15:25227140-25228937	Normal	Disease	OK	1.7132	10.3512	2.59504	11.3499	5e-05	7.96728e-05	yes
XLOC_006926	XLOC_006926	IPW	chr15:25361691-25367623	Normal	Disease	OK	5.06251	10.7791	1.09031	11.998	5e-05	7.96728e-05	yes
