test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_009096	XLOC_009096	BPTF	chr17:65821779-65980494	Normal	Disease	OK	15.8346	35.2179	1.15323	32.4852	5e-05	7.96728e-05	yes
XLOC_009098	XLOC_009098	LOC100499466	chr17:66097695-66132070	Normal	Disease	OK	7.33894	7.85766	0.0985273	1.81833	0.0103	0.0135091	yes
XLOC_009111	XLOC_009111	RPL38	chr17:72199794-72206019	Normal	Disease	OK	3534.35	4324.61	0.291125	11.4135	5e-05	7.96728e-05	yes
XLOC_009125	XLOC_009125	ICT1	chr17:73008779-73017356	Normal	Disease	OK	23.3906	30.0491	0.361391	3.10908	5e-05	7.96728e-05	yes
XLOC_009134	XLOC_009134	TSEN54	chr17:73512608-73520820	Normal	Disease	OK	6.62652	9.07344	0.453398	3.34109	5e-05	7.96728e-05	yes
XLOC_009136	XLOC_009136	MYO15B	chr17:73584138-73663269	Normal	Disease	OK	3.67087	15.5956	2.08694	29.7989	5e-05	7.96728e-05	yes
XLOC_009137	XLOC_009137	C17orf109	chr17:73584138-73663269	Normal	Disease	OK	0.654702	2.37416	1.85851	4.49935	5e-05	7.96728e-05	yes
XLOC_009142	XLOC_009142	CDK3,TEN1-CDK3	chr17:73937588-74002080	Normal	Disease	OK	8.15413	17.4063	1.094	12.2084	5e-05	7.96728e-05	yes
XLOC_009146	XLOC_009146	FAM100B	chr17:74261285-74267379	Normal	Disease	OK	30.8552	35.6072	0.206656	2.83937	5e-05	7.96728e-05	yes
XLOC_009147	XLOC_009147	SPHK1	chr17:74380689-74383941	Normal	Disease	OK	2.25581	4.83748	1.10061	5.02475	5e-05	7.96728e-05	yes
XLOC_009150	XLOC_009150	LOC100507246	chr17:74553845-74561430	Normal	Disease	OK	38.9928	86.0331	1.14168	23.1066	5e-05	7.96728e-05	yes
XLOC_009154	XLOC_009154	METTL23	chr17:74722911-74729962	Normal	Disease	OK	23.1093	34.9624	0.59733	5.36416	5e-05	7.96728e-05	yes
XLOC_009155	XLOC_009155	MFSD11	chr17:74730196-74775336	Normal	Disease	OK	7.13106	8.31718	0.221978	2.01329	0.00335	0.00461575	yes
XLOC_009161	XLOC_009161	TNRC6C	chr17:76000317-76107880	Normal	Disease	OK	11.6696	16.76	0.522261	11.1302	5e-05	7.96728e-05	yes
XLOC_009162	XLOC_009162	TMC8	chr17:76108998-76139049	Normal	Disease	OK	2.54637	4.82499	0.922084	6.89992	5e-05	7.96728e-05	yes
XLOC_009170	XLOC_009170	ENGASE	chr17:77071018-77084681	Normal	Disease	OK	4.2301	8.14731	0.945632	9.32094	5e-05	7.96728e-05	yes
XLOC_009173	XLOC_009173	CCDC40	chr17:78010430-78074412	Normal	Disease	OK	1.37671	2.31288	0.748467	3.96338	5e-05	7.96728e-05	yes
XLOC_009174	XLOC_009174	GAA	chr17:78075354-78093679	Normal	Disease	OK	48.9321	56.3098	0.202606	5.05742	5e-05	7.96728e-05	yes
XLOC_009176	XLOC_009176	SLC26A11	chr17:78194199-78227308	Normal	Disease	OK	8.71317	11.0415	0.34166	3.45507	5e-05	7.96728e-05	yes
XLOC_009178	XLOC_009178	ENDOV	chr17:78234659-78411884	Normal	Disease	OK	5.37029	7.71517	0.522698	3.41587	5e-05	7.96728e-05	yes
XLOC_009182	XLOC_009182	BAIAP2	chr17:79008946-79156964	Normal	Disease	OK	41.6256	52.4325	0.33299	7.67475	5e-05	7.96728e-05	yes
XLOC_009391	XLOC_009391	FOXO3B,ZNF286B	chr17:18561741-18585572	Normal	Disease	OK	2.35321	3.19449	0.440957	3.65834	5e-05	7.96728e-05	yes
XLOC_009410	XLOC_009410	C17orf108	chr17:26205339-26220409	Normal	Disease	OK	7.75341	9.8623	0.347094	2.33165	0.0013	0.00186362	yes
XLOC_009412	XLOC_009412	IFT20	chr17:26646120-26662495	Normal	Disease	OK	8.32112	18.3476	1.14074	6.29951	5e-05	7.96728e-05	yes
XLOC_009413	XLOC_009413	POLDIP2	chr17:26662547-26684603	Normal	Disease	OK	40.8509	51.5694	0.336146	6.61431	5e-05	7.96728e-05	yes
XLOC_009420	XLOC_009420	SPAG5	chr17:26904582-26926056	Normal	Disease	OK	1.00021	1.32684	0.407697	1.64833	0.0209	0.0265394	yes
XLOC_009421	XLOC_009421	SGK494	chr17:26926150-26972177	Normal	Disease	OK	0.819225	5.22483	2.67305	11.9729	5e-05	7.96728e-05	yes
XLOC_009424	XLOC_009424	PROCA1	chr17:27030533-27038872	Normal	Disease	OK	0.894804	2.40788	1.42812	3.35923	5e-05	7.96728e-05	yes
XLOC_009425	XLOC_009425	RAB34	chr17:27041298-27045286	Normal	Disease	OK	60.9796	79.1719	0.376662	6.52905	5e-05	7.96728e-05	yes
XLOC_009426	XLOC_009426	TLCD1	chr17:27046999-27053949	Normal	Disease	OK	18.5294	31.5889	0.769605	6.46367	5e-05	7.96728e-05	yes
XLOC_009427	XLOC_009427	C17orf63	chr17:27082995-27169841	Normal	Disease	OK	18.4019	23.1479	0.331032	5.64515	5e-05	7.96728e-05	yes
XLOC_009435	XLOC_009435	MYO18A,TIAF1	chr17:27400527-27507407	Normal	Disease	OK	13.5552	43.8797	1.69471	25.04	5e-05	7.96728e-05	yes
XLOC_009439	XLOC_009439	CORO6	chr17:27920526-27948441	Normal	Disease	OK	1.45354	7.37113	2.34232	10.8329	5e-05	7.96728e-05	yes
XLOC_009445	XLOC_009445	CRLF3	chr17:29109701-29151778	Normal	Disease	OK	5.78463	6.9782	0.27063	2.26719	0.0015	0.00213707	yes
XLOC_009450	XLOC_009450	EVI2A	chr17:29421944-29704695	Normal	Disease	OK	2.11824	4.9543	1.22581	6.90547	5e-05	7.96728e-05	yes
XLOC_009704	XLOC_009704	COIL	chr17:55015560-55038411	Normal	Disease	OK	9.56448	11.4784	0.263166	2.69	0.0001	0.000156483	yes
XLOC_009708	XLOC_009708	SRSF1	chr17:56078279-56084707	Normal	Disease	OK	36.5319	42.771	0.227476	6.05306	5e-05	7.96728e-05	yes
XLOC_009711	XLOC_009711	BZRAP1	chr17:56378593-56494931	Normal	Disease	OK	4.24807	7.05091	0.731002	8.9366	5e-05	7.96728e-05	yes
XLOC_009718	XLOC_009718	SEPT4	chr17:56597610-56618179	Normal	Disease	OK	3.06714	4.9994	0.70486	3.30832	5e-05	7.96728e-05	yes
XLOC_009720	XLOC_009720	TEX14	chr17:56634037-56769416	Normal	Disease	OK	0.401728	0.925961	1.20473	3.74134	5e-05	7.96728e-05	yes
XLOC_009722	XLOC_009722	SKA2	chr17:57187307-57232800	Normal	Disease	OK	7.60722	11.7544	0.627761	6.34221	5e-05	7.96728e-05	yes
XLOC_009725	XLOC_009725	PTRH2	chr17:57774666-57784856	Normal	Disease	OK	41.5911	55.9018	0.426619	4.6412	5e-05	7.96728e-05	yes
XLOC_009726	XLOC_009726	TUBD1	chr17:57936840-57970306	Normal	Disease	OK	4.70672	11.3596	1.27112	9.37402	5e-05	7.96728e-05	yes
XLOC_009743	XLOC_009743	LIMD2	chr17:61699800-61777519	Normal	Disease	OK	7.83644	10.8373	0.467736	4.57086	5e-05	7.96728e-05	yes
XLOC_009744	XLOC_009744	STRADA	chr17:61780191-61819330	Normal	Disease	OK	9.78459	15.6285	0.675591	6.8251	5e-05	7.96728e-05	yes
XLOC_009759	XLOC_009759	POLG2	chr17:62473901-62493184	Normal	Disease	OK	2.76295	4.85525	0.813338	3.63584	5e-05	7.96728e-05	yes
XLOC_009760	XLOC_009760	DDX5,MIR3064	chr17:62494373-62502484	Normal	Disease	OK	179.222	192.215	0.100973	3.44994	5e-05	7.96728e-05	yes
XLOC_009763	XLOC_009763	LOC146880	chr17:62745779-62778117	Normal	Disease	OK	4.70852	15.9475	1.75998	15.5431	5e-05	7.96728e-05	yes
XLOC_009765	XLOC_009765	LRRC37A3	chr17:62850487-62914903	Normal	Disease	OK	1.03338	4.86492	2.23505	13.74	5e-05	7.96728e-05	yes
XLOC_009766	XLOC_009766	AMZ2P1	chr17:62962667-62971703	Normal	Disease	OK	2.26683	3.39027	0.580725	3.48246	5e-05	7.96728e-05	yes
XLOC_009769	XLOC_009769	CEP112	chr17:63631657-64188212	Normal	Disease	OK	2.11138	3.94288	0.901061	4.86609	5e-05	7.96728e-05	yes
XLOC_009773	XLOC_009773	C17orf58	chr17:65987216-65989765	Normal	Disease	OK	7.73523	21.1594	1.45178	11.0176	5e-05	7.96728e-05	yes
XLOC_009775	XLOC_009775	WIPI1	chr17:66417421-66453653	Normal	Disease	OK	14.476	16.2068	0.162936	1.65774	0.0148	0.0191151	yes
XLOC_009777	XLOC_009777	FAM20A	chr17:66531256-66597095	Normal	Disease	OK	1.62116	3.1584	0.962172	5.44709	5e-05	7.96728e-05	yes
XLOC_009779	XLOC_009779	ABCA9	chr17:66970772-67057136	Normal	Disease	OK	0.985206	1.55936	0.662461	3.63842	5e-05	7.96728e-05	yes
XLOC_009780	XLOC_009780	ABCA6	chr17:67074846-67138015	Normal	Disease	OK	0.735689	0.969789	0.398575	1.64193	0.01975	0.0251482	yes
XLOC_009782	XLOC_009782	ABCA10,ABCA5	chr17:67144147-67323323	Normal	Disease	OK	2.28999	4.41568	0.947293	9.52368	5e-05	7.96728e-05	yes
XLOC_009787	XLOC_009787	FAM104A	chr17:71189172-71228533	Normal	Disease	OK	16.7406	19.9852	0.255578	3.51831	5e-05	7.96728e-05	yes
XLOC_009790	XLOC_009790	SDK2	chr17:71330522-71640227	Normal	Disease	OK	3.55182	4.0831	0.201107	2.56873	0.0001	0.000156483	yes
XLOC_009799	XLOC_009799	NAT9	chr17:72766685-72772470	Normal	Disease	OK	16.7439	25.7052	0.618427	7.29911	5e-05	7.96728e-05	yes
XLOC_009804	XLOC_009804	C17orf28	chr17:72946838-72968900	Normal	Disease	OK	55.9398	80.3526	0.522468	15.272	5e-05	7.96728e-05	yes
XLOC_009805	XLOC_009805	ATP5H	chr17:73034954-73043074	Normal	Disease	OK	135.79	188.364	0.472152	7.47322	5e-05	7.96728e-05	yes
XLOC_009806	XLOC_009806	NT5C	chr17:73106081-73127890	Normal	Disease	OK	29.8333	40.162	0.428906	4.40718	5e-05	7.96728e-05	yes
XLOC_009807	XLOC_009807	HN1	chr17:73131343-73150775	Normal	Disease	OK	20.7851	31.1803	0.585082	6.75509	5e-05	7.96728e-05	yes
XLOC_009808	XLOC_009808	SUMO2	chr17:73163824-73179098	Normal	Disease	OK	68.2958	76.0175	0.154535	2.36553	0.00055	0.000816324	yes
XLOC_009810	XLOC_009810	MIF4GD	chr17:73232693-73267311	Normal	Disease	OK	16.9125	28.8268	0.769323	7.58569	5e-05	7.96728e-05	yes
XLOC_009811	XLOC_009811	SLC25A19	chr17:73267379-73285530	Normal	Disease	OK	4.09598	7.32371	0.838366	4.48773	5e-05	7.96728e-05	yes
XLOC_009814	XLOC_009814	RECQL5	chr17:73584138-73663269	Normal	Disease	OK	4.74422	5.91425	0.318026	2.69581	5e-05	7.96728e-05	yes
XLOC_009821	XLOC_009821	TRIM65	chr17:73885040-73893084	Normal	Disease	OK	6.59057	7.77463	0.23837	2.29447	0.001	0.00144895	yes
XLOC_009822	XLOC_009822	MRPL38	chr17:73894723-73901181	Normal	Disease	OK	37.7765	80.3699	1.08917	18.5224	5e-05	7.96728e-05	yes
XLOC_009830	XLOC_009830	QRICH2	chr17:74270129-74303761	Normal	Disease	OK	0.604152	1.20473	0.995724	4.10736	5e-05	7.96728e-05	yes
XLOC_009839	XLOC_009839	MIR636,SRSF2	chr17:74730196-74775336	Normal	Disease	OK	81.5437	105.801	0.375708	8.6826	5e-05	7.96728e-05	yes
XLOC_009845	XLOC_009845	SOCS3	chr17:76352858-76356158	Normal	Disease	OK	123.465	166.587	0.432166	16.5399	5e-05	7.96728e-05	yes
XLOC_009848	XLOC_009848	USP36	chr17:76792964-76836969	Normal	Disease	OK	10.4261	11.5573	0.148609	2.22003	0.0018	0.00254758	yes
XLOC_009854	XLOC_009854	RBFOX3	chr17:77085426-77478563	Normal	Disease	OK	6.48275	18.4362	1.50786	14.8227	5e-05	7.96728e-05	yes
XLOC_009856	XLOC_009856	CBX8	chr17:77768175-77770915	Normal	Disease	OK	2.06206	3.31433	0.684628	2.5517	0.00035	0.000526919	yes
XLOC_009857	XLOC_009857	CBX4	chr17:77806954-77813213	Normal	Disease	OK	15.8251	32.0161	1.01658	14.792	5e-05	7.96728e-05	yes
XLOC_009861	XLOC_009861	LOC100294362	chr17:78234659-78411884	Normal	Disease	OK	0.686246	1.10278	0.68435	2.34826	0.00095	0.00137913	yes
XLOC_009869	XLOC_009869	C17orf56	chr17:79202076-79212891	Normal	Disease	OK	4.99797	9.33013	0.900555	6.66669	5e-05	7.96728e-05	yes
XLOC_009870	XLOC_009870	SLC38A10	chr17:79218798-79269096	Normal	Disease	OK	25.9404	30.0497	0.212153	4.16789	5e-05	7.96728e-05	yes
XLOC_009875	XLOC_009875	ACTG1	chr17:79476996-79479892	Normal	Disease	OK	1403.65	1646.07	0.229847	13.0855	5e-05	7.96728e-05	yes
XLOC_009876	XLOC_009876	C17orf70	chr17:79506910-79519429	Normal	Disease	OK	7.98026	11.0239	0.466125	5.28949	5e-05	7.96728e-05	yes
XLOC_009878	XLOC_009878	PDE6G	chr17:79617488-79623607	Normal	Disease	OK	0.42851	1.55237	1.85707	2.31534	0.00995	0.0130647	yes
XLOC_009879	XLOC_009879	C17orf90	chr17:79632065-79633618	Normal	Disease	OK	18.7904	32.2459	0.779122	5.04289	5e-05	7.96728e-05	yes
XLOC_009880	XLOC_009880	ARL16	chr17:79648223-79650954	Normal	Disease	OK	13.5039	18.2521	0.434691	3.47594	5e-05	7.96728e-05	yes
XLOC_009881	XLOC_009881	FAM195B	chr17:79780292-79791167	Normal	Disease	OK	53.3062	106.011	0.991844	15.94	5e-05	7.96728e-05	yes
XLOC_009883	XLOC_009883	P4HB	chr17:79801033-79818544	Normal	Disease	OK	475.885	539.996	0.182335	12.7179	5e-05	7.96728e-05	yes
XLOC_009884	XLOC_009884	ARHGDIA	chr17:79825596-79829282	Normal	Disease	OK	183.826	236.875	0.365779	10.9919	5e-05	7.96728e-05	yes
XLOC_009887	XLOC_009887	SIRT7	chr17:79869814-79876058	Normal	Disease	OK	9.80983	11.2313	0.195223	1.57904	0.02555	0.032123	yes
XLOC_009888	XLOC_009888	MAFG	chr17:79876144-79885587	Normal	Disease	OK	10.1668	14.4539	0.507592	7.54576	5e-05	7.96728e-05	yes
XLOC_009889	XLOC_009889	PYCR1	chr17:79890266-79894968	Normal	Disease	OK	41.6773	74.7006	0.841859	15.6978	5e-05	7.96728e-05	yes
XLOC_009892	XLOC_009892	STRA13	chr17:79976578-79980773	Normal	Disease	OK	60.1161	107.279	0.835548	10.8577	5e-05	7.96728e-05	yes
XLOC_009893	XLOC_009893	DCXR	chr17:79993756-79995573	Normal	Disease	OK	318.303	567.328	0.833784	22.9369	5e-05	7.96728e-05	yes
XLOC_009894	XLOC_009894	RFNG	chr17:80005777-80009650	Normal	Disease	OK	21.7967	35.4992	0.703678	9.42682	5e-05	7.96728e-05	yes
XLOC_009895	XLOC_009895	DUS1L	chr17:80015750-80023680	Normal	Disease	OK	45.6257	61.9986	0.44239	8.40189	5e-05	7.96728e-05	yes
XLOC_009897	XLOC_009897	CCDC57	chr17:80059345-80170689	Normal	Disease	OK	5.81445	11.6479	1.00235	9.40574	5e-05	7.96728e-05	yes
XLOC_009899	XLOC_009899	CD7	chr17:80272745-80275480	Normal	Disease	OK	4.98697	6.23295	0.321751	1.60156	0.0241	0.0304053	yes
XLOC_009904	XLOC_009904	RAB40B	chr17:80614942-80656598	Normal	Disease	OK	11.7639	13.61	0.210294	1.89153	0.0082	0.0108576	yes
XLOC_009906	XLOC_009906	B3GNTL1	chr17:80901666-81009686	Normal	Disease	OK	2.79562	5.1469	0.880536	3.68171	5e-05	7.96728e-05	yes
XLOC_009932	XLOC_009932	CLUL1	chr18:596997-712662	Normal	Disease	OK	4.15283	4.96889	0.258828	1.43187	0.0397	0.0487079	yes
XLOC_009935	XLOC_009935	NDC80	chr18:2571509-2616634	Normal	Disease	OK	0.615299	2.08002	1.75724	4.88711	5e-05	7.96728e-05	yes
XLOC_009938	XLOC_009938	MYL12A	chr18:3247527-3256234	Normal	Disease	OK	165.441	184.647	0.158451	4.34005	5e-05	7.96728e-05	yes
XLOC_009939	XLOC_009939	MYL12B	chr18:3262110-3278282	Normal	Disease	OK	234.531	395.493	0.753876	20.1997	5e-05	7.96728e-05	yes
XLOC_009941	XLOC_009941	FLJ35776	chr18:3496029-4455266	Normal	Disease	OK	17.7455	23.0981	0.380323	3.0497	5e-05	7.96728e-05	yes
XLOC_009948	XLOC_009948	ARHGAP28	chr18:6834431-6915712	Normal	Disease	OK	0.974533	1.84024	0.91711	4.80792	5e-05	7.96728e-05	yes
XLOC_009952	XLOC_009952	CCDC165	chr18:8717368-8832775	Normal	Disease	OK	1.00472	1.24588	0.310375	1.60899	0.0254	0.0319581	yes
XLOC_009953	XLOC_009953	NDUFV2	chr18:9102627-9134343	Normal	Disease	OK	14.0833	25.3597	0.848555	6.23762	5e-05	7.96728e-05	yes
XLOC_009954	XLOC_009954	ANKRD12	chr18:9136750-9285983	Normal	Disease	OK	11.4504	58.2012	2.34564	62.4921	5e-05	7.96728e-05	yes
XLOC_009955	XLOC_009955	TWSG1	chr18:9334764-9402418	Normal	Disease	OK	13.915	15.2496	0.132135	1.91352	0.0066	0.00882877	yes
XLOC_009956	XLOC_009956	RALBP1	chr18:9475529-9538106	Normal	Disease	OK	35.4116	58.7664	0.730771	20.0955	5e-05	7.96728e-05	yes
XLOC_009967	XLOC_009967	SLMO1	chr18:12407894-12432236	Normal	Disease	OK	0.502088	1.17526	1.22697	2.43431	0.00335	0.00461575	yes
XLOC_009968	XLOC_009968	PSMG2	chr18:12658737-12725739	Normal	Disease	OK	56.315	67.9987	0.271988	3.88306	5e-05	7.96728e-05	yes
XLOC_009975	XLOC_009975	ANKRD20A5P	chr18:14179095-14227049	Normal	Disease	OK	0.141471	3.60423	4.67111	8.22026	5e-05	7.96728e-05	yes
XLOC_009976	XLOC_009976	CYP4F35P	chr18:14337421-14342523	Normal	Disease	OK	0.185134	2.84759	3.9431	6.87471	5e-05	7.96728e-05	yes
XLOC_009980	XLOC_009980	SNRPD1	chr18:19192259-19210208	Normal	Disease	OK	11.1649	15.6727	0.489281	4.22642	5e-05	7.96728e-05	yes
XLOC_009984	XLOC_009984	RBBP8	chr18:20513294-20606449	Normal	Disease	OK	3.90413	4.52289	0.212245	1.50783	0.0311	0.038708	yes
XLOC_009992	XLOC_009992	IMPACT	chr18:22006608-22033494	Normal	Disease	OK	10.0786	11.5412	0.195496	2.43787	0.0006	0.000888028	yes
XLOC_009996	XLOC_009996	TAF4B	chr18:23806408-23971650	Normal	Disease	OK	1.83505	2.6805	0.546685	3.48575	5e-05	7.96728e-05	yes
XLOC_010004	XLOC_010004	RNF125	chr18:29598444-29653154	Normal	Disease	OK	3.01867	3.47634	0.203657	1.75891	0.0128	0.0166349	yes
XLOC_010005	XLOC_010005	RNF138	chr18:29671817-29711524	Normal	Disease	OK	5.25995	7.20207	0.453362	3.82072	5e-05	7.96728e-05	yes
XLOC_010011	XLOC_010011	ZNF397	chr18:32820993-32870196	Normal	Disease	OK	6.86945	13.1454	0.936287	7.62011	5e-05	7.96728e-05	yes
XLOC_010012	XLOC_010012	ZNF271	chr18:32870235-32890730	Normal	Disease	OK	6.32597	13.6187	1.10623	14.1888	5e-05	7.96728e-05	yes
XLOC_010014	XLOC_010014	GALNT1	chr18:33234532-33291798	Normal	Disease	OK	13.8012	18.3821	0.413507	6.32598	5e-05	7.96728e-05	yes
XLOC_010015	XLOC_010015	C18orf21	chr18:33552587-33559250	Normal	Disease	OK	10.4357	13.6952	0.392142	2.52292	0.00035	0.000526919	yes
XLOC_010027	XLOC_010027	HAUS1	chr18:43684297-43708299	Normal	Disease	OK	4.27855	6.32245	0.56336	2.45466	0.00075	0.00109936	yes
XLOC_010030	XLOC_010030	KATNAL2	chr18:44526786-44628614	Normal	Disease	OK	0.530208	1.90087	1.84203	5.43153	5e-05	7.96728e-05	yes
XLOC_010034	XLOC_010034	SCARNA17	chr18:47340392-47340813	Normal	Disease	OK	11.4475	30.1539	1.39731	5.60175	5e-05	7.96728e-05	yes
XLOC_010042	XLOC_010042	POLI	chr18:51795848-51824604	Normal	Disease	OK	2.15991	3.92551	0.861905	7.00455	5e-05	7.96728e-05	yes
XLOC_010045	XLOC_010045	RAB27B	chr18:52495707-52562747	Normal	Disease	OK	7.62185	9.28469	0.284713	4.32953	5e-05	7.96728e-05	yes
XLOC_010050	XLOC_010050	ONECUT2	chr18:55102916-55158530	Normal	Disease	OK	0.0767655	0.984611	3.68102	11.2397	5e-05	7.96728e-05	yes
XLOC_010051	XLOC_010051	LOC100505549	chr18:55297533-55470327	Normal	Disease	OK	2.17867	8.48047	1.9607	9.71636	5e-05	7.96728e-05	yes
XLOC_010057	XLOC_010057	SEC11C	chr18:56807124-56826063	Normal	Disease	OK	149.331	168.587	0.174977	3.44569	5e-05	7.96728e-05	yes
XLOC_010061	XLOC_010061	KIAA1468	chr18:59854523-59974355	Normal	Disease	OK	6.93859	7.58259	0.128049	1.59345	0.02365	0.0298771	yes
XLOC_010063	XLOC_010063	ZCCHC2	chr18:60190657-60245818	Normal	Disease	OK	10.7804	13.3013	0.303158	4.88651	5e-05	7.96728e-05	yes
XLOC_010081	XLOC_010081	TIMM21	chr18:71815745-71826204	Normal	Disease	OK	10.3013	11.9822	0.218065	1.68546	0.0161	0.0207029	yes
XLOC_010089	XLOC_010089	ZNF236	chr18:74536115-74682682	Normal	Disease	OK	2.95085	3.84056	0.380186	3.95638	5e-05	7.96728e-05	yes
XLOC_010093	XLOC_010093	NFATC1	chr18:77155771-77289323	Normal	Disease	OK	8.23399	9.97973	0.277409	2.90644	0.0001	0.000156483	yes
XLOC_010096	XLOC_010096	HSBP1L1	chr18:77724581-77730822	Normal	Disease	OK	38.3959	47.6008	0.310035	3.07135	5e-05	7.96728e-05	yes
XLOC_010100	XLOC_010100	THOC1	chr18:214519-268059	Normal	Disease	OK	4.56315	15.0684	1.72342	12.8363	5e-05	7.96728e-05	yes
XLOC_010103	XLOC_010103	ENOSF1	chr18:596997-712662	Normal	Disease	OK	10.7927	22.8524	1.0823	17.1119	5e-05	7.96728e-05	yes
XLOC_010105	XLOC_010105	LINC00470	chr18:1268311-1359630	Normal	Disease	OK	0.0531076	1.54299	4.86067	2.78848	0.0168	0.021563	yes
XLOC_010107	XLOC_010107	CBX3P2	chr18:2652168-2655394	Normal	Disease	OK	0.32745	0.846194	1.36971	2.11294	0.01715	0.0219937	yes
XLOC_010109	XLOC_010109	LOC727896	chr18:2916991-3011945	Normal	Disease	OK	0.842952	3.47159	2.04207	8.51031	5e-05	7.96728e-05	yes
XLOC_010111	XLOC_010111	DLGAP1	chr18:3496029-4455266	Normal	Disease	OK	1.486	1.99735	0.426653	2.18241	0.00075	0.00109936	yes
XLOC_010128	XLOC_010128	PTPN2	chr18:12785476-12884334	Normal	Disease	OK	10.9452	24.3802	1.15542	11.3826	5e-05	7.96728e-05	yes
XLOC_010136	XLOC_010136	ROCK1	chr18:18529702-18691812	Normal	Disease	OK	12.1903	38.3544	1.65366	36.4975	5e-05	7.96728e-05	yes
XLOC_010137	XLOC_010137	ESCO1	chr18:19109261-19180693	Normal	Disease	OK	4.28428	7.10314	0.729403	7.07148	5e-05	7.96728e-05	yes
XLOC_010142	XLOC_010142	TMEM241	chr18:20875978-21017925	Normal	Disease	OK	2.21052	3.05098	0.464887	2.52611	0.00065	0.000958958	yes
XLOC_010144	XLOC_010144	ANKRD29	chr18:21179977-21242849	Normal	Disease	OK	3.05791	7.05356	1.2058	7.25596	5e-05	7.96728e-05	yes
XLOC_010145	XLOC_010145	OSBPL1A	chr18:21742010-21977833	Normal	Disease	OK	20.1129	24.2995	0.272805	4.24021	5e-05	7.96728e-05	yes
XLOC_010149	XLOC_010149	LOC728606	chr18:24267584-24283602	Normal	Disease	OK	1.18239	2.36637	1.00097	3.95891	5e-05	7.96728e-05	yes
XLOC_010162	XLOC_010162	C18orf34	chr18:30517365-31020685	Normal	Disease	OK	0.545386	1.62339	1.57366	5.04907	5e-05	7.96728e-05	yes
XLOC_010163	XLOC_010163	NOL4	chr18:31431063-31803515	Normal	Disease	OK	0.544068	6.55791	3.59138	12.0373	5e-05	7.96728e-05	yes
XLOC_010164	XLOC_010164	ZSCAN30	chr18:32820993-32870196	Normal	Disease	OK	4.63839	6.85725	0.564004	5.23919	5e-05	7.96728e-05	yes
XLOC_010165	XLOC_010165	ZNF24	chr18:32912177-32924426	Normal	Disease	OK	15.3604	17.1986	0.163071	3.29852	5e-05	7.96728e-05	yes
XLOC_010167	XLOC_010167	INO80C	chr18:33048290-33077955	Normal	Disease	OK	12.8578	16.5662	0.365599	2.4698	0.00045	0.000672419	yes
XLOC_010188	XLOC_010188	HDHD2	chr18:44633780-44676871	Normal	Disease	OK	19.856	32.9887	0.732396	10.3887	5e-05	7.96728e-05	yes
XLOC_010189	XLOC_010189	IER3IP1	chr18:44681389-44702745	Normal	Disease	OK	25.2573	32.7752	0.375908	4.63744	5e-05	7.96728e-05	yes
XLOC_010195	XLOC_010195	C18orf32,RPL17,RPL17-C18ORF32	chr18:47007547-47018935	Normal	Disease	OK	65.831	87.7866	0.415232	6.87576	5e-05	7.96728e-05	yes
XLOC_010201	XLOC_010201	CCDC11	chr18:47753562-47792865	Normal	Disease	OK	0.718199	2.06362	1.52272	4.02324	5e-05	7.96728e-05	yes
XLOC_010203	XLOC_010203	CXXC1	chr18:47808712-47814692	Normal	Disease	OK	19.166	21.1602	0.142805	2.05092	0.00275	0.00382222	yes
XLOC_010210	XLOC_010210	TCF4	chr18:52889561-53303188	Normal	Disease	OK	16.7765	25.5701	0.608012	14.3886	5e-05	7.96728e-05	yes
XLOC_010214	XLOC_010214	NARS	chr18:55267893-55289177	Normal	Disease	OK	40.3895	69.2115	0.77703	18.4384	5e-05	7.96728e-05	yes
XLOC_010220	XLOC_010220	LMAN1	chr18:56995055-57026508	Normal	Disease	OK	36.8528	44.3444	0.266975	7.411	5e-05	7.96728e-05	yes
XLOC_010221	XLOC_010221	CCBE1	chr18:57098170-57364644	Normal	Disease	OK	1.34982	1.91601	0.505343	3.16443	5e-05	7.96728e-05	yes
XLOC_010226	XLOC_010226	KDSR	chr18:60994970-61034506	Normal	Disease	OK	18.0739	19.4006	0.102192	2.00565	0.00435	0.00593192	yes
XLOC_010232	XLOC_010232	CDH19	chr18:64171320-64271216	Normal	Disease	OK	0.513321	1.32713	1.37037	4.08844	5e-05	7.96728e-05	yes
XLOC_010233	XLOC_010233	DSEL	chr18:65173818-65566856	Normal	Disease	OK	2.27872	3.40104	0.577752	5.6852	5e-05	7.96728e-05	yes
XLOC_010234	XLOC_010234	TMX3	chr18:66340924-66382353	Normal	Disease	OK	5.56326	6.60449	0.247515	2.61926	0.00015	0.000231891	yes
XLOC_010239	XLOC_010239	NETO1	chr18:70409548-70534810	Normal	Disease	OK	0.00762509	20.159	11.3684	1.1982	0.025	0.0314808	yes
XLOC_010244	XLOC_010244	LOC400657	chr18:72259009-72265071	Normal	Disease	OK	2.67171	3.74552	0.487405	3.1464	5e-05	7.96728e-05	yes
XLOC_010248	XLOC_010248	LOC100131655	chr18:74506687-74534251	Normal	Disease	OK	0.570775	1.15179	1.01288	1.88362	0.0182	0.0232503	yes
